
Test Phase Duration: 0:08:13 (HH:MM:SS)

Class report: 
              precision    recall  f1-score   support

     alureon     0.3149    0.4532    0.3716       865
     banjori     1.0000    1.0000    1.0000       865
       bedep     0.4909    0.6855    0.5721       865
    ccleaner     1.0000    1.0000    1.0000       865
      chinad     0.9606    0.9595    0.9601       865
     corebot     1.0000    0.9931    0.9965       865
cryptolocker     0.4543    0.5688    0.5051       865
    dircrypt     0.3864    0.1965    0.2605       865
        dyre     1.0000    1.0000    1.0000       865
   fobber_v1     0.8183    0.9942    0.8977       865
   fobber_v2     0.3613    0.4936    0.4172       865
    gozi_gpl     0.9536    0.9734    0.9634       865
 gozi_luther     0.8682    0.9364    0.9010       865
   gozi_nasa     0.8579    0.7399    0.7945       865
gozi_rfc4343     0.7406    0.8416    0.7879       865
   kraken_v1     0.6903    0.8555    0.7641       865
   kraken_v2     0.5873    0.3734    0.4565       865
       locky     0.5623    0.4902    0.5238       865
      matsnu     0.9572    0.9572    0.9572       865
  murofet_v1     0.9851    0.9954    0.9902       865
  murofet_v2     0.8621    0.9538    0.9056       865
  murofet_v3     1.0000    0.9977    0.9988       865
      necurs     0.9114    0.3688    0.5251       865
      nymaim     0.9317    0.8832    0.9068       865
    padcrypt     0.9965    0.9896    0.9930       865
        pizd     0.8587    0.9064    0.8819       865
 proslikefan     0.5413    0.5526    0.5469       865
      pushdo     0.8997    0.9642    0.9308       865
      pykspa     0.2965    0.1549    0.2035       865
pykspa_noise     0.3314    0.3260    0.3287       865
      qadars     0.9328    0.8983    0.9152       865
      qakbot     0.7121    0.4405    0.5443       865
       ramdo     0.9931    1.0000    0.9965       865
      ramnit     0.3344    0.1260    0.1830       865
  ranbyus_v1     0.7477    0.7399    0.7438       865
  ranbyus_v2     0.7424    0.7630    0.7526       865
      rovnix     0.9427    0.9121    0.9271       865
     shiotob     0.8853    0.7942    0.8373       865
       simda     0.8854    0.9468    0.9151       865
      sisron     0.9988    1.0000    0.9994       865
  suppobox_1     0.8992    0.9075    0.9033       865
  suppobox_2     0.9673    0.9561    0.9616       865
  suppobox_3     0.9762    0.9954    0.9857       865
       symmi     0.9943    1.0000    0.9971       865
  tempedreve     0.4901    0.6867    0.5720       865
       tinba     0.4869    0.7526    0.5913       865
  vawtrak_v1     0.9931    1.0000    0.9965       865
  vawtrak_v2     0.9516    0.9549    0.9533       865
  vawtrak_v3     0.8790    0.9746    0.9243       865
 zeus-newgoz     1.0000    1.0000    1.0000       865
       legit     0.8407    0.7260    0.7792       865

    accuracy                         0.7878     44115
   macro avg     0.7896    0.7878    0.7808     44115
weighted avg     0.7896    0.7878    0.7808     44115

F1 Score, Precision and Recall: 
              Macro     Micro
F1 Score   0.780771  0.787827
Precision  0.789635  0.787827
Recall     0.787827  0.787827

Overall accuracy = 0.7878272696361782

Confusion matrix:
              alureon  banjori  bedep  ccleaner  chinad  corebot  \
qadars            2       0           0           0           0       0   
qakbot           24       0           0          36           0       0   
ramdo             0       0           0           0           0       0   
ramnit            0       0           0           0           0       0   
ranbyus_v1       15       0           0           0           0       0   
ranbyus_v2        2       0           0           0           0       0   
rovnix            0       1           0           0           0       0   
shiotob           0       0           0           0           0       0   
simda             2       0           0           0           0       1   
sisron            0       0           0           0           0       0   
suppobox_1        0       0           0           0           0       0   
suppobox_2        0       0           0           0           0       0   
suppobox_3        0       0           0           0           0       0   
symmi             0       0           0           0           0       0   
tempedreve        4       0           0           0           0       0   
tinba            90       0           0           3           0       2   
vawtrak_v1        0       0           0           0           0       0   
vawtrak_v2        0       0           0           0           0       0   
vawtrak_v3        0       0           0           0           0       0   
zeus-newgoz       0       0           0           0           0       0   
legit             0      14           0           0           0       0   

              nymaim  padcrypt  pizd  proslikefan  pushdo  pykspa  \
alureon            0         0     0            0       4       1   
banjori            0         0     0            0       0       0   
bedep              0         0     0            0       3       0   
ccleaner           0         0     0            0       0       0   
chinad             0         0     0            0       0       0   
corebot            0         0     0            0       0       0   
cryptolocker       1         1     0            0       3       2   
dircrypt           0         0     0            9       8       6   
dyre               0         0     0            0       0       0   
fobber_v1          0         0     0            0       0       0   
fobber_v2          0         0     0            0       3       2   
gozi_gpl           3         0     0            0       0       0   
gozi_luther        1         1     0            0       6       0   
gozi_nasa          2         0     0            0       3       0   
gozi_rfc4343       1         0     0            0       2       0   
kraken_v1          0         0     0            0       0       2   
kraken_v2          1         0     0           27       2       7   
locky              4         0     0           58       3      10   
matsnu             1         0     0            0       0       0   
murofet_v1         0         0     0            0       0       0   
murofet_v2         0         0     0            0       0       0   
murofet_v3         0         0     0            0       0       0   
necurs             0         0     0           81       4       2   
nymaim           764         0    11            4       2       1   
padcrypt           0       856     0            0       0       0   
pizd               1         0   784            0       0       0   
proslikefan        1         0     0          478       0      49   
pushdo             0         0     0            0     834       0   
pykspa             0         0     0           73       5     134   
pykspa_noise       2         0     0           62       7     145   
qadars             0         0     0            0       2       6   
qakbot             0         0     0           31       1      17   
ramdo              0         0     0            0       0       0   
ramnit             0         0     0           13      14       5   
ranbyus_v1         3         0     0            0       1       0   
ranbyus_v2         1         1     0            0       0       0   
rovnix             3         0     1            0       0       0   
shiotob            0         0     2            0       2       5   
simda              3         0     0           11       0       8   
sisron             0         0     0            0       0       0   
suppobox_1         0         0    80            0       0       0   
suppobox_2         0         0    24            0       0       1   
suppobox_3         1         0     0            0       0       0   
symmi              0         0     0            0       0       0   
tempedreve         0         0     0            2       4      36   
tinba              1         0     1            0       7       2   
vawtrak_v1         0         0     0            0       0       0   
vawtrak_v2         0         0     0            0       0       0   
vawtrak_v3         0         0     0            0       0       1   
zeus-newgoz        0         0     0            0       0       0   
legit             26         0    10           34       7      10   

              pykspa_noise  qadars  qakbot  ramdo  ramnit  ranbyus_v1  \
alureon                  2       0       0      0       2           0   
banjori                  0       0       0      0       0           0   
bedep                    0       1       0      0      51           3   
ccleaner                 0       0       0      0       0           0   
chinad                   0       1       3      0       0           0   
corebot                  0       0       0      0       0           0   
cryptolocker            10       0       6      0      16          36   
dircrypt                 1       0      54      0      65           2   
dyre                     0       0       0      0       0           0   
fobber_v1                0       0       0      0       0           0   
fobber_v2                0       0       0      0       3           0   
gozi_gpl                 0       0       0      0       0           0   
gozi_luther              0       0       0      0       2           0   
gozi_nasa                0       0       0      0       1           0   
gozi_rfc4343             0       0       0      0       0           0   
kraken_v1                1       0       0      0       0           0   
kraken_v2                2       0       0      0       5           1   
locky                   16       0      13      1       0          38   
matsnu                   0       0       0      0       0           0   
murofet_v1               0       0       0      0       0           0   
murofet_v2               0       0       0      0       0           0   
murofet_v3               0       0       0      0       0           0   
necurs                   4       0      22      0       0          97   
nymaim                   0       0       0      0       0           1   
padcrypt                 0       0       0      0       1           0   
pizd                     0       0       0      0       0           0   
proslikefan             94       0       2      0       0           2   
pushdo                   0       0       0      0       2           0   
pykspa                 289       0      30      0       1           0   
pykspa_noise           282       0      17      2       6           1   
qadars                   3     777       0      0       0           0   
qakbot                  38       0     381      3       4           6   
ramdo                    0       0       0    865       0           0   
ramnit                   0       0       5      0     109           8   
ranbyus_v1               0       0       0      0      14         640   
ranbyus_v2               0       0       0      0      35           1   
rovnix                   0       0       0      0       0           0   
shiotob                  8      51       0      0       1           4   
simda                    5       0       0      0       0           0   
sisron                   0       0       0      0       0           0   
suppobox_1               0       0       0      0       0           0   
suppobox_2               0       0       0      0       0           0   
suppobox_3               0       0       0      0       0           0   
symmi                    0       0       0      0       0           0   
tempedreve              69       0       0      0       0           0   
tinba                   17       0       1      0       8          16   
vawtrak_v1               0       0       0      0       0           0   
vawtrak_v2               0       0       0      0       0           0   
vawtrak_v3               0       0       0      0       0           0   
zeus-newgoz              0       0       0      0       0           0   
legit                   10       3       1      0       0           0   

              ranbyus_v2  rovnix  shiotob  simda  sisron  suppobox_1  \
alureon                0       0        0      0       0           0   
banjori                0       0        0      0       0           0   
bedep                  2       0        2      0       0           0   
ccleaner               0       0        0      0       0           0   
chinad                 1       0       20      0       0           0   
corebot                0       0        0      0       0           0   
cryptolocker           3       0        0      0       0           0   
dircrypt               7       0        0      0       0           0   
dyre                   0       0        0      0       0           0   
fobber_v1              3       0        0      0       0           0   
fobber_v2              0       0        0      0       0           0   
gozi_gpl               0      19        0      0       0           0   
gozi_luther            0       0        0      0       0           0   
gozi_nasa              0       8        0      0       0           0   
gozi_rfc4343           0       7        0      0       0           0   
kraken_v1              0       0        0      0       0           0   
kraken_v2              0       0        0      1       0           0   
locky                 64       0        0      4       0           0   
matsnu                 0       0        0      0       0           0   
murofet_v1             0       0        0      0       0           0   
murofet_v2             0       0        0      0       0           0   
murofet_v3             0       0        0      0       0           0   
necurs               136       0        0      3       0           0   
nymaim                 0      11        0      2       0           5   
padcrypt               1       0        0      0       0           0   
pizd                   0       0        0      0       0          79   
proslikefan            0       0        0     31       0           0   
pushdo                 0       0        0      0       0           0   
pykspa                 0       0        0     30       0           0   
pykspa_noise           0       0        0     23       0           0   
qadars                 0       0       60      0       0           0   
qakbot                 3       0        0      0       0           0   
ramdo                  0       0        0      0       0           0   
ramnit                 8       0        0      1       1           0   
ranbyus_v1             1       0        0      0       0           0   
ranbyus_v2           660       0        0      0       0           0   
rovnix                 0     789        0      0       0           0   
shiotob                0       0      687      0       0           0   
simda                  0       0        0    819       0           0   
sisron                 0       0        0      0     865           0   
suppobox_1             0       0        0      0       0         785   
suppobox_2             0       0        0      0       0           1   
suppobox_3             0       3        0      0       0           0   
symmi                  0       0        0      0       0           0   
tempedreve             0       0        0      2       0           0   
tinba                  0       0        0      0       0           0   
vawtrak_v1             0       0        0      0       0           0   
vawtrak_v2             0       0        0      0       0           0   
vawtrak_v3             0       0        0      0       0           0   
zeus-newgoz            0       0        0      0       0           0   
legit                  0       0        7      9       0           3   

              suppobox_2  suppobox_3  symmi  tempedreve  tinba  vawtrak_v1  \
alureon                0           0      0          32      0           0   
banjori                0           0      0           0      0           0   
bedep                  0           0      0           0     59           0   
ccleaner               0           0      0           0      0           0   
chinad                 0           0      0           0      0           0   
corebot                0           0      4           0      0           0   
cryptolocker           0           0      0           4    107           0   
dircrypt               0           0      0          10     84           0   
dyre                   0           0      0           0      0           0   
fobber_v1              0           1      0           0      0           0   
fobber_v2              0           0      0          34      2           0   
gozi_gpl               0           0      0           0      0           0   
gozi_luther            0           0      0           0      0           0   
gozi_nasa              0           0      0           0      1           0   
gozi_rfc4343           0           0      0           0      1           0   
kraken_v1              0           0      0           0      0           0   
kraken_v2              0           0      0           7     34           0   
locky                  0           1      0          35     50           0   
matsnu                 0           0      0           0      0           0   
murofet_v1             0           0      0           0      0           0   
murofet_v2             0           0      0           0      8           0   
murofet_v3             0           0      0           0      0           0   
necurs                 0           0      0           8     50           0   
nymaim                 0           4      0           0      1           4   
padcrypt               0           0      0           0      0           0   
pizd                   0           0      0           0      1           0   
proslikefan            1           0      0          49     16           0   
pushdo                 0           0      0           2      0           0   
pykspa                 1           0      0         173     42           0   
pykspa_noise           2           0      0         178     36           0   
qadars                 0           0      0           3      6           1   
qakbot                 0           0      0          58     35           0   
ramdo                  0           0      0           0      0           0   
ramnit                 0           0      0           8    130           0   
ranbyus_v1             0           0      0           0      9           0   
ranbyus_v2             0           0      0           0      0           0   
rovnix                 0           1      0           0      0           0   
shiotob                0           0      0          10     12           0   
simda                  0           0      0           0      2           0   
sisron                 0           0      0           0      0           0   
suppobox_1             0           0      0           0      0           0   
suppobox_2           827          12      0           0      0           0   
suppobox_3             0         861      0           0      0           0   
symmi                  0           0    865           0      0           0   
tempedreve             2           0      0         594      0           0   
tinba                  0           0      1           6    651           0   
vawtrak_v1             0           0      0           0      0         865   
vawtrak_v2             0           0      0           0      0           0   
vawtrak_v3             0           0      0           0      0           0   
zeus-newgoz            0           0      0           0      0           0   
legit                 22           2      0           1      0           1   

              vawtrak_v2  vawtrak_v3  zeus-newgoz  legit  
alureon                5           9            0      3  
banjori                0           0            0      0  
bedep                  0           0            0      0  
ccleaner               0           0            0      0  
chinad                 0           0            0      0  
corebot                0           0            0      0  
cryptolocker           0           0            0      0  
dircrypt               2           3            0      2  
dyre                   0           0            0      0  
fobber_v1              0           0            0      0  
fobber_v2              4           5            0      1  
gozi_gpl               0           0            0      0  
gozi_luther            0           1            0      1  
gozi_nasa              0           1            0     12  
gozi_rfc4343           0           0            0      5  
kraken_v1              0           0            0      1  
kraken_v2              1           2            0      3  
locky                  0           0            0      0  
matsnu                 0           0            0     10  
murofet_v1             0           0            0      0  
murofet_v2             0           0            0      0  
murofet_v3             0           0            0      0  
necurs                 0           0            0      1  
nymaim                 0           1            0     18  
padcrypt               0           0            0      0  
pizd                   0           0            0      0  
proslikefan            4           1            0      8  
pushdo                 1           9            0      2  
pykspa                 2           3            0      8  
pykspa_noise           2           6            0     13  
qadars                 0           0            0      0  
qakbot                 0           1            0      0  
ramdo                  0           0            0      0  
ramnit                 4           2            0      3  
ranbyus_v1             0           0            0      0  
ranbyus_v2             0           0            0      0  
rovnix                 0           0            0      0  
shiotob                0           0            0      0  
simda                  0           0            0     14  
sisron                 0           0            0      0  
suppobox_1             0           0            0      0  
suppobox_2             0           0            0      0  
suppobox_3             0           0            0      0  
symmi                  0           0            0      0  
tempedreve             0           1            0      1  
tinba                  1           1            0      1  
vawtrak_v1             0           0            0      0  
vawtrak_v2           826          30            0      8  
vawtrak_v3            15         843            0      4  
zeus-newgoz            0           0          865      0  
legit                  1          40            0    628  
True positive: 34755


