
Test Phase Duration: 0:03:51 (HH:MM:SS)

Class report: 
              precision    recall  f1-score   support

     alureon     0.2774    0.3991    0.3273       932
     banjori     1.0000    1.0000    1.0000       932
       bedep     0.6600    0.5708    0.6122       932
    ccleaner     1.0000    1.0000    1.0000       932
      chinad     0.9909    0.8219    0.8985       932
     corebot     0.9989    0.9903    0.9946       932
cryptolocker     0.4692    0.2618    0.3361       932
    dircrypt     0.3421    0.2500    0.2889       932
        dyre     1.0000    1.0000    1.0000       932
   fobber_v1     0.8108    0.9152    0.8599       932
   fobber_v2     0.2717    0.5408    0.3617       932
    gozi_gpl     0.9414    0.9657    0.9534       932
 gozi_luther     0.9337    0.8305    0.8790       932
   gozi_nasa     0.7182    0.7822    0.7488       932
gozi_rfc4343     0.7053    0.7779    0.7398       932
   kraken_v1     0.6775    0.8273    0.7449       932
   kraken_v2     0.4252    0.2103    0.2814       932
       locky     0.4265    0.4077    0.4169       932
      matsnu     0.9654    0.8981    0.9305       932
  murofet_v1     0.9850    0.9850    0.9850       932
  murofet_v2     0.8743    0.8884    0.8813       932
  murofet_v3     1.0000    0.9957    0.9978       932
      necurs     0.5701    0.2618    0.3588       932
      nymaim     0.9038    0.8766    0.8900       932
    padcrypt     0.9904    0.9925    0.9914       932
        pizd     0.7117    0.8026    0.7544       932
 proslikefan     0.4377    0.5354    0.4817       932
      pushdo     0.8562    0.9324    0.8927       932
      pykspa     0.2454    0.2715    0.2578       932
pykspa_noise     0.3099    0.2511    0.2774       932
      qadars     0.9522    0.7908    0.8640       932
      qakbot     0.7081    0.3487    0.4673       932
       ramdo     0.9655    0.9914    0.9783       932
      ramnit     0.2785    0.3412    0.3067       932
  ranbyus_v1     0.5038    0.7811    0.6125       932
  ranbyus_v2     0.6707    0.6620    0.6663       932
      rovnix     0.9479    0.8788    0.9120       932
     shiotob     0.7312    0.8144    0.7706       932
       simda     0.8739    0.6620    0.7534       932
      sisron     0.9947    1.0000    0.9973       932
  suppobox_1     0.8444    0.7103    0.7716       932
  suppobox_2     0.8507    0.9539    0.8993       932
  suppobox_3     0.9718    0.9979    0.9846       932
       symmi     0.9915    0.9989    0.9952       932
  tempedreve     0.3821    0.5300    0.4440       932
       tinba     0.5023    0.2361    0.3212       932
  vawtrak_v1     0.9883    1.0000    0.9941       932
  vawtrak_v2     0.7919    0.8820    0.8345       932
  vawtrak_v3     0.8374    0.8734    0.8550       932
 zeus-newgoz     1.0000    0.9957    0.9978       932
       legit     0.6932    0.7103    0.7016       932

    accuracy                         0.7334     47532
   macro avg     0.7447    0.7334    0.7308     47532
weighted avg     0.7447    0.7334    0.7308     47532

F1 Score, Precision and Recall: 
              Macro     Micro
F1 Score   0.730781  0.733359
Precision  0.744682  0.733359
Recall     0.733359  0.733359

Overall accuracy = 0.7333585794832954

Confusion matrix:
              alureon  banjori  bedep  ccleaner  chinad  corebot  \
necurs                   8         4     0         12          3         0   
nymaim                   0         0     0          0          0         3   
padcrypt                 0         0     0          0          0         0   
pizd                     0         0     0          0          0         0   
proslikefan              2         0     0          0         48         0   
pushdo                   0         1     0          0         17         0   
pykspa                   1         1     0          0         35         0   
pykspa_noise             0         3     0          0         35         0   
qadars                   0         0     0          0          1         0   
qakbot                  65        46     0         63         17         0   
ramdo                    0         0     0          0          0         0   
ramnit                   1       141     0          0        210         0   
ranbyus_v1              25        17     0          3          0         0   
ranbyus_v2               6        28     0        104          0         0   
rovnix                   0         0     0          0          0        46   
shiotob                  0         5     0          1         12         0   
simda                    0         0     0          0         21         0   
sisron                   0         0     0          0          0         0   
suppobox_1               0         0     0          0          0         0   
suppobox_2               0         0     0          0          0         0   
suppobox_3               0         0     0          0          0         0   
symmi                    0         0     0          0          0         0   
tempedreve               0         0     0          0        126         0   
tinba                   30        29     0          0         33         0   
vawtrak_v1               0         0     0          0          0         0   
vawtrak_v2               0         0     0          0          0         0   
vawtrak_v3               0         0     0          0          0         0   
zeus-newgoz              0         0     0          0          0         0   
legit                    0         1     0          0          3         1   

              gozi_luther  gozi_nasa  gozi_rfc4343  kraken_v1  kraken_v2  \
alureon                 0          0             0          0         13   
banjori                 0          0             0          0          0   
bedep                   0          0             1          1          7   
ccleaner                0          0             0          0          0   
chinad                  0          0             0          0          1   
corebot                 0          0             0          0          1   
cryptolocker            1          0             0          5          6   
dircrypt                1          0             2          0         11   
dyre                    0          0             0          0          0   
fobber_v1               0          0             0          0          1   
fobber_v2               0          0             0          0          8   
gozi_gpl                0          0             0          0          0   
gozi_luther           774         62            76          0          0   
gozi_nasa              19        729           157          0          0   
gozi_rfc4343           29        143           725          0          0   
kraken_v1               1          0             1        771        155   
kraken_v2               0          0             0        333        196   
locky                   0          0             0          4          0   
matsnu                  0         33             7          0          0   
murofet_v1              0          0             0          0          0   
murofet_v2              0          0             0          0          0   
murofet_v3              0          0             0          0          0   
necurs                  0          0             0          0          5   
nymaim                  0          8             6          0          1   
padcrypt                0          0             0          0          0   
pizd                    0          0             0          0          0   
proslikefan             0          0             0          1          4   
pushdo                  1          4             1          0          0   
pykspa                  1          0             0          4          4   
pykspa_noise            0          0             0          6          1   
qadars                  0          0             0          3          1   
qakbot                  0          0             0          1          9   
ramdo                   0          0             0          0          0   
ramnit                  0          2             2          1         11   
ranbyus_v1              0          0             0          4          6   
ranbyus_v2              0          1             1          0          2   
rovnix                  0         23            37          0          0   
shiotob                 0          0             0          0          2   
simda                   0          0             0          0          0   
sisron                  0          0             0          0          0   
suppobox_1              0          0             0          0          0   
suppobox_2              0          0             0          0          0   
suppobox_3              0          0             0          0          0   
symmi                   0          0             0          0          0   
tempedreve              0          0             0          0          1   
tinba                   0          1             0          3         15   
vawtrak_v1              0          0             0          0          0   
vawtrak_v2              0          0             0          0          0   
vawtrak_v3              0          0             0          0          0   
zeus-newgoz             0          0             0          0          0   
legit                   2          9            12          1          0   

              locky  matsnu  murofet_v1  murofet_v2  murofet_v3  necurs  \
alureon           0       0           0           0           0       0   
banjori           0       0           0           0           0       0   
bedep             0       0           0           0           0       0   
ccleaner          0       0           0           0           0       0   
chinad            1       0           0           3           0       0   
corebot           0       0           0           0           0       0   
cryptolocker     95       0           0          50           0       6   
dircrypt          0       0           0           0           0       0   
dyre              0       0           0           0           0       0   
fobber_v1         0       0           0           0           0       1   
fobber_v2         0       0           0           0           0       0   
gozi_gpl          3       0           0           0           0       0   
gozi_luther       0       0           0           0           0       0   
gozi_nasa         0       2           0           0           0       0   
gozi_rfc4343      0       6           0           0           0       0   
kraken_v1         0       0           0           0           0       0   
kraken_v2        15       0           0           0           0      69   
locky           380       0           0          21           0      28   
matsnu            0     837           0           0           0       0   
murofet_v1        3       0         918           0           0       3   
murofet_v2        9       0           0         828           0       0   
murofet_v3        0       0           4           0         928       0   
necurs           85       0          10           7           0     244   
nymaim            2      17           0           0           0       0   
padcrypt          0       0           0           0           0       0   
pizd              0       0           0           0           0       0   
proslikefan      24       0           0           0           0      20   
pushdo            0       0           0           0           0       0   
pykspa            3       0           0           0           0       0   
pykspa_noise      4       0           0           0           0       1   
qadars            0       0           0           0           0       0   
qakbot           29       0           0          35           0       8   
ramdo             0       0           0           0           0       0   
ramnit            0       0           0           0           0       0   
ranbyus_v1       28       0           0           0           0       8   
ranbyus_v2       51       0           0           0           0       9   
rovnix            0       0           0           0           0       0   
shiotob           0       0           0           0           0       0   
simda            16       0           0           0           0       0   
sisron            0       0           0           0           0       0   
suppobox_1        0       0           0           0           0       0   
suppobox_2        0       0           0           0           0       0   
suppobox_3        0       0           0           0           0       0   
symmi             0       0           0           0           0       0   
tempedreve        0       0           0           0           0       0   
tinba           142       0           0           3           0      31   
vawtrak_v1        0       0           0           0           0       0   
vawtrak_v2        0       0           0           0           0       0   
vawtrak_v3        0       0           0           0           0       0   
zeus-newgoz       0       0           0           0           0       0   
legit             1       5           0           0           0       0   

              nymaim  padcrypt  pizd  proslikefan  pushdo  pykspa  \
alureon            0         0     0            0      10       1   
banjori            0         0     0            0       0       0   
bedep              0         0     0            0       9       0   
ccleaner           0         0     0            0       0       0   
chinad             0         0     0            0       0       0   
corebot            0         0     0            0       0       0   
cryptolocker       1         1     1            0       4      64   
dircrypt           0         0     0            0      10       1   
dyre               0         0     0            0       0       0   
fobber_v1          0         0     0            0       0       0   
fobber_v2          0         0     0            0       9       1   
gozi_gpl           3         0     0            0       1       0   
gozi_luther        0         0     0            0       5       0   
gozi_nasa          1         0     0            0       6       0   
gozi_rfc4343       2         0     0            0       3       0   
kraken_v1          0         0     0            0       0       0   
kraken_v2          2         0     0           51       4       1   
locky              4         0     0          100       3      41   
matsnu             0         0     0            0       2       0   
murofet_v1         0         0     0            0       0       0   
murofet_v2         1         0     0            0       2       0   
murofet_v3         0         0     0            0       0       0   
necurs             1         0     2          146       4       6   
nymaim           817         0    12            3       4       1   
padcrypt           0       925     1            0       0       0   
pizd               0         0   748            0       0       0   
proslikefan        0         0     0          499       0      91   
pushdo             0         0     0            0     869       0   
pykspa             0         0     0          118       9     253   
pykspa_noise       0         0     0           97       7     227   
qadars             0         0     2            0       0       9   
qakbot             0         1     0           24       4      57   
ramdo              3         1     0            0       0       1   
ramnit             0         0     0            0       9       1   
ranbyus_v1         7         1     1            0       6       6   
ranbyus_v2         2         1     0            0       1       0   
rovnix             4         0     1            0       0       0   
shiotob            0         1     0            0       0       9   
simda              3         0     0           34       1     134   
sisron             0         0     0            0       0       0   
suppobox_1         0         0   234            0       0       0   
suppobox_2         0         0    38            0       0       0   
suppobox_3         1         0     0            0       0       0   
symmi              0         0     0            0       0       0   
tempedreve         0         0     0            2       4      95   
tinba              2         3     3            1       5      25   
vawtrak_v1         0         0     0            0       0       0   
vawtrak_v2         0         0     0            0      12       0   
vawtrak_v3         0         0     0            0       3       0   
zeus-newgoz        0         0     0            0       0       0   
legit             50         0     8           65       9       7   

              pykspa_noise  qadars  qakbot  ramdo  ramnit  ranbyus_v1  \
alureon                  1       0       0      0       6           0   
banjori                  0       0       0      0       0           0   
bedep                    0       0       1      1     192           1   
ccleaner                 0       0       0      0       0           0   
chinad                   0       7       7      1       0           0   
corebot                  0       0       0      0       0           0   
cryptolocker            18       0      25      2      58         209   
dircrypt                 1       0       3      0     244           2   
dyre                     0       0       0      0       0           0   
fobber_v1                1       0      27      0       0           1   
fobber_v2                1       0       0      0       7           0   
gozi_gpl                 0       0       0      0       0           1   
gozi_luther              1       0       0      0       2           0   
gozi_nasa                0       0       0      0       0           0   
gozi_rfc4343             0       0       0      0       4           0   
kraken_v1                1       0       1      0       0           1   
kraken_v2                1       0       0      0      17          10   
locky                   29       0      10      2       0         139   
matsnu                   0       0       0      0       0           0   
murofet_v1               0       0       0      0       0           0   
murofet_v2               0       0       5      0       0           0   
murofet_v3               0       0       0      0       0           0   
necurs                   6       0       9      0       4         160   
nymaim                   2       0       0      0       0           0   
padcrypt                 0       0       0      0       2           1   
pizd                     0       0       0      0       0           0   
proslikefan             77       0       4      0       2           4   
pushdo                   0       0       0      0       2           0   
pykspa                 189       0       5      7       5           1   
pykspa_noise           234       0       2      7       7           1   
qadars                   8     737       1      2       0           3   
qakbot                  33       0     325     11      32          43   
ramdo                    1       0       2    924       0           0   
ramnit                   1       0       1      0     318           4   
ranbyus_v1               6       0      14      0      44         728   
ranbyus_v2               0       0       1      0      74          25   
rovnix                   0       0       0      0       0           0   
shiotob                  5      26       9      0       5           4   
simda                   17       0       0      0       1           0   
sisron                   0       0       0      0       0           0   
suppobox_1               0       0       0      0       0           0   
suppobox_2               3       0       0      0       0           0   
suppobox_3               0       0       0      0       0           0   
symmi                    0       0       0      0       0           0   
tempedreve              97       0       0      0       1           0   
tinba                   17       0       4      0     114         107   
vawtrak_v1               0       0       0      0       0           0   
vawtrak_v2               0       0       0      0       0           0   
vawtrak_v3               0       0       0      0       0           0   
zeus-newgoz              0       0       3      0       0           0   
legit                    5       4       0      0       1           0   

              ranbyus_v2  rovnix  shiotob  simda  sisron  suppobox_1  \
alureon                0       0        0      0       0           0   
banjori                0       0        0      0       0           0   
bedep                  1       0        0      0       0           0   
ccleaner               0       0        0      0       0           0   
chinad                 7       0      130      0       0           0   
corebot                0       0        0      0       0           0   
cryptolocker           6       0        0      0       0           1   
dircrypt               3       0        0      3       2           0   
dyre                   0       0        0      0       0           0   
fobber_v1             43       0        0      0       0           1   
fobber_v2              0       0        0      0       0           0   
gozi_gpl               0      23        0      0       0           0   
gozi_luther            0       0        0      0       0           0   
gozi_nasa              0       1        0      0       0           0   
gozi_rfc4343           0       4        0      0       0           0   
kraken_v1              0       0        0      0       0           0   
kraken_v2              0       0        0      1       0           0   
locky                 55       0        0      2       0           0   
matsnu                 0       0        0      0       0           0   
murofet_v1             4       0        0      0       0           0   
murofet_v2             0       0        0      0       0           0   
murofet_v3             0       0        0      0       0           0   
necurs               167       0        0      3       0           0   
nymaim                 1      15        0      3       0           4   
padcrypt               2       0        0      0       0           0   
pizd                   0       1        0      0       0         111   
proslikefan            0       0        0     35       0           0   
pushdo                 0       0        0      0       0           0   
pykspa                 0       0        0     15       0           0   
pykspa_noise           0       0        0     14       0           0   
qadars                 0       0      144      0       1           0   
qakbot                 8       0        0      0       0           0   
ramdo                  0       0        0      0       0           0   
ramnit                 2       0        0      0       1           0   
ranbyus_v1             4       0        0      0       0           0   
ranbyus_v2           617       0        0      0       0           0   
rovnix                 0     819        0      0       0           0   
shiotob                0       0      759      0       0           1   
simda                  0       0        0    617       0           0   
sisron                 0       0        0      0     932           0   
suppobox_1             0       0        0      0       0         662   
suppobox_2             0       0        0      0       0           2   
suppobox_3             0       1        0      0       0           0   
symmi                  0       0        0      0       0           0   
tempedreve             0       0        0      3       0           1   
tinba                  0       0        0      0       1           0   
vawtrak_v1             0       0        0      0       0           0   
vawtrak_v2             0       0        0      0       0           0   
vawtrak_v3             0       0        0      0       0           0   
zeus-newgoz            0       0        0      0       0           0   
legit                  0       0        5     10       0           1   

              suppobox_2  suppobox_3  symmi  tempedreve  tinba  vawtrak_v1  \
alureon                0           0      0           2      0           0   
banjori                0           0      0           0      0           0   
bedep                  0           0      0           0     24           0   
ccleaner               0           0      0           0      0           0   
chinad                 0           0      0           0      1           0   
corebot                0           0      7           0      0           0   
cryptolocker           0           0      0          35     32           0   
dircrypt               0           0      0           0     20           0   
dyre                   0           0      0           0      0           0   
fobber_v1              0           3      0           0      0           0   
fobber_v2              0           0      0           3      0           0   
gozi_gpl               0           0      0           0      0           0   
gozi_luther            0           0      0           0      0           0   
gozi_nasa              0           0      0           0      1           0   
gozi_rfc4343           0           0      0           0      0           0   
kraken_v1              0           0      0           0      0           0   
kraken_v2              0           0      0           7     15           0   
locky                  0           0      0          35     31           0   
matsnu                 0           0      0           0      0           0   
murofet_v1             0           0      0           0      0           0   
murofet_v2             0           0      0           0      4           0   
murofet_v3             0           0      0           0      0           0   
necurs                 0           1      0          21     20           0   
nymaim                 5           5      0           1      1           6   
padcrypt               0           0      0           0      0           0   
pizd                  59          12      0           1      0           0   
proslikefan            6           0      0          61      6           0   
pushdo                 0           0      0           0      1           0   
pykspa                 8           0      0         216      1           0   
pykspa_noise          10           0      0         199      5           0   
qadars                 0           0      0           7      2           5   
qakbot                 0           0      0          85      8           0   
ramdo                  0           0      0           0      0           0   
ramnit                 0           0      0           4     38           0   
ranbyus_v1             0           0      0           0      5           0   
ranbyus_v2             0           1      0           0      0           0   
rovnix                 0           1      0           0      0           0   
shiotob                1           0      0          28      3           0   
simda                  0           0      0           0      0           0   
sisron                 0           0      0           0      0           0   
suppobox_1            34           2      0           0      0           0   
suppobox_2           889           0      0           0      0           0   
suppobox_3             0         930      0           0      0           0   
symmi                  0           1    931           0      0           0   
tempedreve             2           0      0         494      0           0   
tinba                  0           0      1          90    220           0   
vawtrak_v1             0           0      0           0      0         932   
vawtrak_v2             0           0      0           1      0           0   
vawtrak_v3             0           0      0           0      0           0   
zeus-newgoz            0           0      0           0      0           0   
legit                 31           1      0           3      0           0   

              vawtrak_v2  vawtrak_v3  zeus-newgoz  legit  
alureon               22           8            0      3  
banjori                0           0            0      0  
bedep                  0           0            0      0  
ccleaner               0           0            0      0  
chinad                 0           0            0      0  
corebot                0           0            0      0  
cryptolocker           0           1            0      0  
dircrypt              12           1            0      4  
dyre                   0           0            0      0  
fobber_v1              0           0            0      0  
fobber_v2             15          11            0      5  
gozi_gpl               0           0            0      0  
gozi_luther            2           4            0      3  
gozi_nasa              1           0            0     15  
gozi_rfc4343           0           1            0     12  
kraken_v1              0           0            0      1  
kraken_v2              8           4            0      6  
locky                  0           0            0      0  
matsnu                 1           0            0     52  
murofet_v1             0           0            0      0  
murofet_v2             0           0            0      0  
murofet_v3             0           0            0      0  
necurs                 0           0            0      1  
nymaim                 0           1            0     14  
padcrypt               0           0            0      0  
pizd                   0           0            0      0  
proslikefan            7           0            0     16  
pushdo                10          18            0      2  
pykspa                10           3            0     20  
pykspa_noise          14           7            0     22  
qadars                 1           1            0      0  
qakbot                 2           0            0      0  
ramdo                  0           0            0      0  
ramnit                14           9            0      3  
ranbyus_v1             0           0            0      0  
ranbyus_v2             0           0            0      0  
rovnix                 0           0            0      0  
shiotob                1           0            0      0  
simda                  0           2            0     39  
sisron                 0           0            0      0  
suppobox_1             0           0            0      0  
suppobox_2             0           0            0      0  
suppobox_3             0           0            0      0  
symmi                  0           0            0      0  
tempedreve             5           1            0      1  
tinba                  1           2            0      1  
vawtrak_v1             0           0            0      0  
vawtrak_v2           822          61            0     36  
vawtrak_v3            78         814            0     37  
zeus-newgoz            0           0          928      0  
legit                 12          23            0    662  
True positive: 34858


