
Test Phase Duration: 0:04:31 (HH:MM:SS)

Class report: 
              precision    recall  f1-score   support

     alureon     0.2366    0.5646    0.3334       983
     banjori     1.0000    1.0000    1.0000       983
       bedep     0.3367    0.5361    0.4137       983
    ccleaner     0.9810    0.9959    0.9884       983
      chinad     0.8482    0.5402    0.6600       983
     corebot     0.9978    0.9268    0.9610       983
cryptolocker     0.3333    0.0264    0.0490       983
    dircrypt     0.2105    0.0244    0.0438       983
        dyre     0.9980    1.0000    0.9990       983
   fobber_v1     0.6473    0.9522    0.7707       983
   fobber_v2     0.2291    0.3377    0.2730       983
    gozi_gpl     0.8574    0.8627    0.8600       983
 gozi_luther     0.6034    0.7955    0.6863       983
   gozi_nasa     0.6313    0.1394    0.2283       983
gozi_rfc4343     0.4127    0.6012    0.4894       983
   kraken_v1     0.7461    0.6338    0.6854       983
   kraken_v2     0.3544    0.1027    0.1593       983
       locky     0.1798    0.2482    0.2085       983
      matsnu     0.8011    0.9257    0.8589       983
  murofet_v1     0.8771    0.9369    0.9061       983
  murofet_v2     0.6697    0.9674    0.7915       983
  murofet_v3     1.0000    0.9868    0.9933       983
      necurs     0.1513    0.0468    0.0715       983
      nymaim     0.7927    0.7701    0.7812       983
    padcrypt     0.9321    0.8932    0.9122       983
        pizd     0.4314    0.4507    0.4408       983
 proslikefan     0.4010    0.1668    0.2356       983
      pushdo     0.6537    0.5972    0.6241       983
      pykspa     0.0000    0.0000    0.0000       983
pykspa_noise     0.1858    0.4903    0.2695       983
      qadars     0.6488    0.6653    0.6570       983
      qakbot     0.8929    0.0254    0.0495       983
       ramdo     0.8416    0.9674    0.9001       983
      ramnit     0.1949    0.1333    0.1583       983
  ranbyus_v1     0.4184    0.1200    0.1866       983
  ranbyus_v2     0.4152    0.6175    0.4965       983
      rovnix     0.7967    0.6897    0.7394       983
     shiotob     0.5319    0.5931    0.5608       983
       simda     0.3838    0.7843    0.5154       983
      sisron     0.9660    0.9552    0.9606       983
  suppobox_1     0.4234    0.4242    0.4238       983
  suppobox_2     0.7217    0.8810    0.7934       983
  suppobox_3     0.9328    0.9878    0.9595       983
       symmi     0.9470    0.9990    0.9723       983
  tempedreve     0.2545    0.1445    0.1843       983
       tinba     0.1619    0.0804    0.1074       983
  vawtrak_v1     0.8891    0.9949    0.9390       983
  vawtrak_v2     0.3803    0.7721    0.5096       983
  vawtrak_v3     0.3574    0.4486    0.3978       983
 zeus-newgoz     0.9989    0.9644    0.9814       983
       legit     0.8843    0.3733    0.5250       983

    accuracy                         0.5910     50133
   macro avg     0.5988    0.5910    0.5630     50133
weighted avg     0.5988    0.5910    0.5630     50133

F1 Score, Precision and Recall: 
              Macro     Micro
F1 Score   0.562974  0.591008
Precision  0.598842  0.591008
Recall     0.591008  0.591008

Overall accuracy = 0.5910079189356312

Confusion matrix:
              alureon  banjori  bedep  ccleaner  chinad  corebot  \
fobber_v2             76          34            0      0  
gozi_gpl               0           3            0      0  
gozi_luther           10          28            0      2  
gozi_nasa              3          41            0      6  
gozi_rfc4343           6          23            0      8  
kraken_v1              3           5            0      0  
kraken_v2             21          10            0      2  
locky                  2           2            0      0  
matsnu                 0           6            0     14  
murofet_v1             0           0            0      0  
murofet_v2             0           0            0      0  
murofet_v3             0           0            0      0  
necurs                 0           2            0      1  
nymaim                 1           8            0      4  
padcrypt               2           4            0      0  
pizd                   0           0            0      0  
proslikefan           20           5            0      1  
pushdo                88         135            0      1  
pykspa                26           2            0      1  
pykspa_noise          32           6            0      1  
qadars                 2           0            0      0  
qakbot                 5           2            0      0  
ramdo                  0           0            0      0  
ramnit                60          26            0      1  
ranbyus_v1             0           5            0      0  
ranbyus_v2             1           0            0      0  
rovnix                 0           0            0      0  
shiotob                4           3            0      1  
simda                 51           3            0      4  
sisron                 1           0            0      0  
suppobox_1             0           0            0      0  
suppobox_2             0           0            0      0  
suppobox_3             0           0            0      0  
symmi                  0           0            0      0  
tempedreve            23           8            0      0  
tinba                 10          18            0      0  
vawtrak_v1             0           0            0      0  
vawtrak_v2           759         215            0      1  
vawtrak_v3           540         441            0      0  
zeus-newgoz            0           0          948      0  
legit                147         149            0    367  
True positive: 29629


